//옵션 파라미터 (무기) 정리				"아이템종류 :  0: 무기 1: 방어구 2: 반지 3: 목걸이, 4: 버서커 특수액세서리, 5:드래곤 특수액세서리 6: 쉐도우 특수액세서리"																									
//최초작성자 : 김태현					"7: 발키리 특수액세서리, 8: 엘리멘탈리스트 특수액세서리"																								
//최종작성자 : 이정환				수치타입: 1 : +   2: %																									
//날짜 : 	2008-12-01 17:55			랭크 값 : 0~3 값 적용 9 : 값적용 없음																									
//Version	1.0.0.4			// 주의사항 : 새로 추가되는 속성은 아래쪽에추가할것																									
// 순서가 바뀌거나추가되면 프로그램 팀에 상의!!!!																													
																													
	1	19	마법속성저항(바람)추가	11202	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	1	20	마법속성저항(암흑)추가	11205	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	1	21	옵션전체공격력추가	11229	1	3 	0 	4 	0 	6 	0 	8 	0 	14 		//	35 		1	1	0	2	0	4	0	6	0	12	2
	1	22	옵션전체방어력추가	11228	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		2										
	1	23	힘추가	11213	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	1	24	민첩추가	11214	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	1	25	지력추가	11215	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	1	26	체력추가	11216	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	1	27	정신력추가	11217	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	1	28	최대HP추가	11225	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	1	29	최대MP/SP추가	11226	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	1	30	스킬공격력	11260	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
	1	31	스킬데미지추가율	11261	5	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
//	1	32	이상상태지속시간상승	1032	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	33	이상상태방지	1033	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	34	몬스터사망HP흡수	1034	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	1	35	몬스터사망MP/SP흡수	1035	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	1	36	HP회복속도상승	1036	1	0 	1 	0 	2 	0 	3 	0 	4 	0 		//													
//	1	37	MP회복속도상승	1037	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	38	크리티컬확률상승	1038	1	0 	0 	0 	0 	1 	0 	2 	0 	3 		//													
//	1	39	데미지반사	1039	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	40	HP흡수	1040	1	0 	0 	0 	2 	3 	4 	5 	6 	7 		//													
//	1	41	숙련도1상승	1041	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	1	42	숙련도2상승	1042	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	1	43	숙련도1계열스킬상승	1043	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	44	숙련도2계열스킬상승	1044	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	45	패시브계열 스킬상승	1045	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	46	습득돈증가	1046	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	47	습득경험치증가	1047	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	48	데미지감소	1048	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	1	49	모든스탯추가	1049	1	0 	0 	0 	0 	0 	0 	2 	3 	4 		//													
//양손검																													
	2	1	전체공격속도추가	11224	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	2	2	전체공격성공율추가율	11218	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	2	3	마법속성공격력(불)추가	11210	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	2	4	마법속성공격력(물)추가	11207	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	2	5	마법속성공격력(대지)추가	11209	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	2	6	마법속성공격력(바람)추가	11208	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	2	7	마법속성공격력(암흑)추가	11211	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	2	8	공격대상물리방어력감소	11252	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	2	9	공격대상마법속성저항(불)감소	11253	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	2	10	공격대상마법속성저항(물)감소	11254	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	2	11	공격대상마법속성저항(대지)감소	11255	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	2	12	공격대상마법속성저항(바람)감소	11256	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	2	13	공격대상마법속성저항(암흑)감소	11257	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	2	14	이동속도추가	11258	1	0 	4 	0 	5 	0 	7 	0 	9 	0 		//	25 		0.5	0	2	0	4	0	8	0	12	0	3
	2	15	전체블럭율추가율	11219	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		0.5		//특히조심								
	2	16	마법속성저항(불)추가	11204	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	2	17	마법속성저항(물)추가	11201	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	2	18	마법속성저항(대지)추가	11203	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	2	19	마법속성저항(바람)추가	11202	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	2	20	마법속성저항(암흑)추가	11205	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	2	21	옵션전체공격력추가	11229	1	3 	0 	4 	0 	6 	0 	8 	0 	14 		//	35 		1	1	0	2	0	4	0	6	0	12	2
	2	22	옵션전체방어력추가	11228	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		2										
	2	23	힘추가	11213	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	2	24	민첩추가	11214	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	2	25	지력추가	11215	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	2	26	체력추가	11216	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	2	27	정신력추가	11217	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	2	28	최대HP추가	11225	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	2	29	최대MP/SP추가	11226	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	2	30	스킬공격력	11260	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
	2	31	스킬데미지추가율	11261	5	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
//	2	32	이상상태지속시간상승	1032	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	33	이상상태방지	1033	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	34	몬스터사망HP흡수	1034	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	2	35	몬스터사망MP/SP흡수	1035	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	2	36	HP회복속도상승	1036	1	0 	1 	0 	2 	0 	3 	0 	4 	0 		//													
//	2	37	MP회복속도상승	1037	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	38	크리티컬확률상승	1038	1	0 	0 	0 	0 	1 	0 	2 	0 	3 		//													
//	2	39	데미지반사	1039	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	40	HP흡수	1040	1	0 	0 	0 	2 	3 	4 	5 	6 	7 		//													
//	2	41	숙련도1상승	1041	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	2	42	숙련도2상승	1042	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	2	43	숙련도1계열스킬상승	1043	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	44	숙련도2계열스킬상승	1044	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	45	패시브계열 스킬상승	1045	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	46	습득돈증가	1046	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	47	습득경험치증가	1047	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	48	데미지감소	1048	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	2	49	모든스탯추가	1049	1	0 	0 	0 	0 	0 	0 	2 	3 	4 		//													
//한손검																													
	3	1	전체공격속도추가	11224	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	3	2	전체공격성공율추가율	11218	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	3	3	마법속성공격력(불)추가	11210	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	3	4	마법속성공격력(물)추가	11207	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	3	5	마법속성공격력(대지)추가	11209	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	3	6	마법속성공격력(바람)추가	11208	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	3	7	마법속성공격력(암흑)추가	11211	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	3	8	공격대상물리방어력감소	11252	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	3	9	공격대상마법속성저항(불)감소	11253	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	3	10	공격대상마법속성저항(물)감소	11254	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	3	11	공격대상마법속성저항(대지)감소	11255	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	3	12	공격대상마법속성저항(바람)감소	11256	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	3	13	공격대상마법속성저항(암흑)감소	11257	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	3	14	이동속도추가	11258	1	0 	4 	0 	5 	0 	7 	0 	9 	0 		//	25 		0.5	0	2	0	4	0	8	0	12	0	3
	3	15	전체블럭율추가율	11219	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		0.5		//특히조심								
	3	16	마법속성저항(불)추가	11204	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	3	17	마법속성저항(물)추가	11201	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	3	18	마법속성저항(대지)추가	11203	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	3	19	마법속성저항(바람)추가	11202	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	3	20	마법속성저항(암흑)추가	11205	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	3	21	옵션전체공격력추가	11229	1	3 	0 	4 	0 	6 	0 	8 	0 	14 		//	35 		1	1	0	2	0	4	0	6	0	12	2
	3	22	옵션전체방어력추가	11228	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		2										
	3	23	힘추가	11213	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	3	24	민첩추가	11214	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	3	25	지력추가	11215	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	3	26	체력추가	11216	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	3	27	정신력추가	11217	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	3	28	최대HP추가	11225	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	3	29	최대MP/SP추가	11226	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	3	30	스킬공격력	11260	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
	3	31	스킬데미지추가율	11261	5	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
//	3	32	이상상태지속시간상승	1032	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	33	이상상태방지	1033	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	34	몬스터사망HP흡수	1034	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	3	35	몬스터사망MP/SP흡수	1035	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	3	36	HP회복속도상승	1036	1	0 	1 	0 	2 	0 	3 	0 	4 	0 		//													
//	3	37	MP회복속도상승	1037	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	38	크리티컬확률상승	1038	1	0 	0 	0 	0 	1 	0 	2 	0 	3 		//													
//	3	39	데미지반사	1039	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	40	HP흡수	1040	1	0 	0 	0 	2 	3 	4 	5 	6 	7 		//													
//	3	41	숙련도1상승	1041	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	3	42	숙련도2상승	1042	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	3	43	숙련도1계열스킬상승	1043	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	44	숙련도2계열스킬상승	1044	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	45	패시브계열 스킬상승	1045	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	46	습득돈증가	1046	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	47	습득경험치증가	1047	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	48	데미지감소	1048	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	3	49	모든스탯추가	1049	1	0 	0 	0 	0 	0 	0 	2 	3 	4 		//													
//창																													
	4	1	전체공격속도추가	11224	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	4	2	전체공격성공율추가율	11218	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	4	3	마법속성공격력(불)추가	11210	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	4	4	마법속성공격력(물)추가	11207	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	4	5	마법속성공격력(대지)추가	11209	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	4	6	마법속성공격력(바람)추가	11208	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	4	7	마법속성공격력(암흑)추가	11211	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	4	8	공격대상물리방어력감소	11252	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	4	9	공격대상마법속성저항(불)감소	11253	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	4	10	공격대상마법속성저항(물)감소	11254	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	4	11	공격대상마법속성저항(대지)감소	11255	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	4	12	공격대상마법속성저항(바람)감소	11256	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	4	13	공격대상마법속성저항(암흑)감소	11257	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	4	14	이동속도추가	11258	1	0 	4 	0 	5 	0 	7 	0 	9 	0 		//	25 		0.5	0	2	0	4	0	8	0	12	0	3
	4	15	전체블럭율추가율	11219	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		0.5		//특히조심								
	4	16	마법속성저항(불)추가	11204	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	4	17	마법속성저항(물)추가	11201	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	4	18	마법속성저항(대지)추가	11203	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	4	19	마법속성저항(바람)추가	11202	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	4	20	마법속성저항(암흑)추가	11205	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		3										
	4	21	옵션전체공격력추가	11229	1	3 	0 	4 	0 	6 	0 	8 	0 	14 		//	35 		1	1	0	2	0	4	0	6	0	12	2
	4	22	옵션전체방어력추가	11228	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		2										
	4	23	힘추가	11213	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	4	24	민첩추가	11214	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	4	25	지력추가	11215	1	3 	0 	4 	0 	5 	0 	7 	0 	12 		//	31 		1	1	0	2	0	3	0	5	0	10	2
	4	26	체력추가	11216	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	4	27	정신력추가	11217	1	0 	4 	0 	5 	0 	7 	0 	12 	0 		//	28 		1	0	2	0	3	0	5	0	10	0	2
	4	28	최대HP추가	11225	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	4	29	최대MP/SP추가	11226	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		10										
	4	30	스킬공격력	11260	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
	4	31	스킬데미지추가율	11261	5	0 	0 	0 	0 	0 	0 	0 	0 	0 		//	0 		1										
//	4	32	이상상태지속시간상승	1032	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	33	이상상태방지	1033	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	34	몬스터사망HP흡수	1034	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	4	35	몬스터사망MP/SP흡수	1035	1	0 	0 	0 	3 	0 	4 	5 	0 	6 		//													
//	4	36	HP회복속도상승	1036	1	0 	1 	0 	2 	0 	3 	0 	4 	0 		//													
//	4	37	MP회복속도상승	1037	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	38	크리티컬확률상승	1038	1	0 	0 	0 	0 	1 	0 	2 	0 	3 		//													
//	4	39	데미지반사	1039	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	40	HP흡수	1040	1	0 	0 	0 	2 	3 	4 	5 	6 	7 		//													
//	4	41	숙련도1상승	1041	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	4	42	숙련도2상승	1042	1	1 	0 	2 	0 	3 	0 	4 	0 	5 		//													
//	4	43	숙련도1계열스킬상승	1043	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	44	숙련도2계열스킬상승	1044	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	45	패시브계열 스킬상승	1045	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	46	습득돈증가	1046	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	47	습득경험치증가	1047	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	48	데미지감소	1048	1	0 	0 	0 	0 	0 	0 	0 	0 	0 		//													
//	4	49	모든스탯추가	1049	1	0 	0 	0 	0 	0 	0 	2 	3 	4 		//													
//한손석궁																													
	7	1	전체공격속도추가	11224	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	7	2	전체공격성공율추가율	11218	1	0 	3 	0 	3 	0 	4 	0 	5 	0 		//	15 		0.25	0	2	0	4	0	8	0	12	0	2
	7	3	마법속성공격력(불)추가	11210	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	7	4	마법속성공격력(물)추가	11207	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	7	5	마법속성공격력(대지)추가	11209	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	7	6	마법속성공격력(바람)추가	11208	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	7	7	마법속성공격력(암흑)추가	11211	1	3 	0 	4 	0 	6 	0 	10 	0 	18 		//	41 		1	1	0	2	0	4	0	8	0	16	2
	7	8	공격대상물리방어력감소	11252	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	7	9	공격대상마법속성저항(불)감소	11253	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	7	10	공격대상마법속성저항(물)감소	11254	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
	7	11	공격대상마법속성저항(대지)감소	11255	5	0 	10 	0 	14 	0 	22 	0 	30 	0 		//	76 		2	0	2	0	4	0	8	0	12	0	6
