//레어아이템드롭테이블					//물약계열0.15		레어아이템드롭은 10 % 의 확률로 드롭할지를 판단															
//최초작성자:김태현					//기타0.012		드롭된다고 했을 때 레벨구간에 속해 있는 아이템 중에 100% 드롭한다.															
//최종수정자:김태현					//		따라서 실제로 드롭되는 확률은 0.162* 레어아이템드롭확률 이 된다.															
//version0.0.0.1					//몬스터등급		1: 일반 2: 정예 3:대장 4:중보스 5:보스															
//날짜:	2006-1-18-1								1	0.985	0.97	0.955	0.94	0.925	0.91	0.895	0.88	0.865				
//	//**주의레벨구간타입은 0~31까지만 사용							//	파티원1	파티원2	파티원3	파티원4	파티원5	파티원6	파티원7	파티원8	파티원9	파티원10				
//	레벨구간타입	몬스터등급	index값	아이템명칭	드롭아이템코드	드롭수량	몬스터드롭최소레벨	몬스터드롭최대레벨	일반드롭수량										기준값	우선체크여부		
//	LevelType	b_monster_type	index_no	item_name	item_code	item_num	min_lv	max_lv	d_drop_amount1	d_drop_amount2	d_drop_amount3	d_drop_amount4	d_drop_amount5	d_drop_amount6	d_drop_amount7	d_drop_amount8	d_drop_amount9	d_drop_amount10	d_drop_standart	chk_prior		
	5	1	7	오버미스톤	4202	1	81	100	4166	4103	4041	3978	3916	3853	3791	3728	3666	3603	1000000	1	//	0.000716552
	5	1	8	스트렝스미스톤	4203	1	81	100	4166	4103	4041	3978	3916	3853	3791	3728	3666	3603	1000000	1	//	0.000716552
	5	1	9	패킹포톤	4301	1	81	100	4000	3940	3880	3820	3760	3700	3640	3580	3520	3460	1000000	1	//	0.000688
	5	1	10	트렌스포톤	4302	1	81	100	4000	3940	3880	3820	3760	3700	3640	3580	3520	3460	1000000	1	//	0.000688
	5	1	11	링에거트	4401	1	81	100	2000	1970	1940	1910	1880	1850	1820	1790	1760	1730	1000000	1	//	0.000344
	5	1	12	네크리스에거트	4402	1	81	100	2000	1970	1940	1910	1880	1850	1820	1790	1760	1730	1000000	1	//	0.000344
	5	1	13	프로텍션크리스탈	4701	1	81	100	4166	4103	4041	3978	3916	3853	3791	3728	3666	3603	1000000	1	//	0.000716552
	5	1	14	샤이닝크리스탈	4702	1	81	100	4166	4103	4041	3978	3916	3853	3791	3728	3666	3603	1000000	1	//	0.000716552
	5	1	16	다크레드쟈드	4111	1	81	100	400	394	388	382	376	370	364	358	352	346	1000000	1	//	0.0000688
	5	1	17	다크옐로쟈드	4113	1	81	100	400	394	388	382	376	370	364	358	352	346	1000000	1	//	0.0000688
	5	1	18	다크블루쟈드	4115	1	81	100	400	394	388	382	376	370	364	358	352	346	1000000	1	//	0.0000688
	5	1	19	다크인디고쟈드	4116	1	81	100	400	394	388	382	376	370	364	358	352	346	1000000	1	//	0.0000688
	5	1	20	다크그레이쟈드	4120	1	81	100	400	394	388	382	376	370	364	358	352	346	1000000	1	//	0.0000688
//정예																						
	0	2	0	물약	4001	1	1	10	0	0	0	0	0	0	0	0	0	0	1000000	0		
	0	2	1	라이트레드쟈드	4101	1	1	10	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	0	2	2	라이트옐로쟈드	4103	1	1	10	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	0	2	3	라이트블루쟈드	4105	1	1	10	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	0	2	4	라이트인디고쟈드	4106	1	1	10	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	0	2	5	라이트그레이쟈드	4110	1	1	10	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	0	2	6	필미스톤	4201	1	1	10	26040	25649	25258	24868	24477	24087	23696	23305	22915	22524	1000000	1	//	0.2604
	0	2	7	프로텍션크리스탈	4701	1	1	10	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.10415
	0	2	8	샤이닝크리스탈	4702	1	1	10	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.10415
//									0												//	0.7604
	1	2	0	물약	4001	1	11	20	0	0	0	0	0	0	0	0	0	0	1000000	0		
	1	2	1	라이트레드쟈드	4101	1	11	20	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	1	2	2	라이트옐로쟈드	4103	1	11	20	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	1	2	3	라이트블루쟈드	4105	1	11	20	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	1	2	4	라이트인디고쟈드	4106	1	11	20	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	1	2	5	라이트그레이쟈드	4110	1	11	20	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.1
	1	2	6	필미스톤	4201	1	11	20	26040	25649	25258	24868	24477	24087	23696	23305	22915	22524	1000000	1	//	0.2604
	1	2	7	프로텍션크리스탈	4701	1	11	20	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.10415
	1	2	8	샤이닝크리스탈	4702	1	11	20	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.10415
//									0												//	0.7604
	2	2	0	물약	4002	1	21	40	0	0	0	0	0	0	0	0	0	0	1000000	0		
	2	2	1	라이트레드쟈드	4101	1	21	40	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	2	2	2	라이트옐로쟈드	4103	1	21	40	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	2	2	3	라이트블루쟈드	4105	1	21	40	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	2	2	4	라이트인디고쟈드	4106	1	21	40	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	2	2	5	라이트그레이쟈드	4110	1	21	40	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	2	2	6	필미스톤	4201	1	21	40	14580	14361	14142	13923	13705	13486	13267	13049	12830	12611	1000000	1	//	0.00250776
	2	2	7	오버미스톤	4202	1	21	40	14580	14361	14142	13923	13705	13486	13267	13049	12830	12611	1000000	1	//	0.00250776
	2	2	8	패킹포톤	4301	1	21	40	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	2	2	9	트렌스포톤	4302	1	21	40	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	2	2	10	링에거트	4401	1	21	40	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	2	2	11	네크리스에거트	4402	1	21	40	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	2	2	12	프로텍션크리스탈	4701	1	21	40	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	2	2	13	샤이닝크리스탈	4702	1	21	40	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
//									0												//	0.02235828
	3	2	0	물약	4002	1	41	60	0	0	0	0	0	0	0	0	0	0	1000000	0		
	3	2	1	라이트레드쟈드	4101	1	41	60	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	3	2	2	라이트옐로쟈드	4103	1	41	60	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	3	2	3	라이트블루쟈드	4105	1	41	60	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	3	2	4	라이트인디고쟈드	4106	1	41	60	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	3	2	5	라이트그레이쟈드	4110	1	41	60	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	3	2	6	필미스톤	4201	1	41	60	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	3	2	7	오버미스톤	4202	1	41	60	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	3	2	8	스트렝스미스톤	4203	1	41	60	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	3	2	9	패킹포톤	4301	1	41	60	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	3	2	10	트렌스포톤	4302	1	41	60	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	3	2	11	링에거트	4401	1	41	60	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	3	2	12	네크리스에거트	4402	1	41	60	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	3	2	13	프로텍션크리스탈	4701	1	41	60	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	3	2	14	샤이닝크리스탈	4702	1	41	60	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
//									0												//	0.0227169
	4	2	0	물약	4003	1	61	80	0	0	0	0	0	0	0	0	0	0	1000000	0		
	4	2	1	라이트레드쟈드	4101	1	61	80	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	4	2	2	라이트옐로쟈드	4103	1	61	80	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	4	2	3	라이트블루쟈드	4105	1	61	80	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	4	2	4	라이트인디고쟈드	4106	1	61	80	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	4	2	5	라이트그레이쟈드	4110	1	61	80	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	4	2	6	필미스톤	4201	1	61	80	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	4	2	7	오버미스톤	4202	1	61	80	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	4	2	8	스트렝스미스톤	4203	1	61	80	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	4	2	9	패킹포톤	4301	1	61	80	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	4	2	10	트렌스포톤	4302	1	61	80	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	4	2	11	링에거트	4401	1	61	80	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	4	2	12	네크리스에거트	4402	1	61	80	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	4	2	13	프로텍션크리스탈	4701	1	61	80	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	4	2	14	샤이닝크리스탈	4702	1	61	80	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	4	2	16	다크레드쟈드	4111	1	61	80	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	4	2	17	다크옐로쟈드	4113	1	61	80	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	4	2	18	다크블루쟈드	4115	1	61	80	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	4	2	19	다크인디고쟈드	4116	1	61	80	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	4	2	20	다크그레이쟈드	4120	1	61	80	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
//									0													
	5	2	0	물약	4003	1	81	100	0	0	0	0	0	0	0	0	0	0	1000000	0		
	5	2	1	라이트레드쟈드	4101	1	81	100	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	5	2	2	라이트옐로쟈드	4103	1	81	100	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	5	2	3	라이트블루쟈드	4105	1	81	100	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	5	2	4	라이트인디고쟈드	4106	1	81	100	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	5	2	5	라이트그레이쟈드	4110	1	81	100	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	5	2	6	필미스톤	4201	1	81	100	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	5	2	7	오버미스톤	4202	1	81	100	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	5	2	8	스트렝스미스톤	4203	1	81	100	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	5	2	9	패킹포톤	4301	1	81	100	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	5	2	10	트렌스포톤	4302	1	81	100	10000	9850	9700	9550	9400	9250	9100	8950	8800	8650	1000000	1	//	0.00172
	5	2	11	링에거트	4401	1	81	100	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	5	2	12	네크리스에거트	4402	1	81	100	5000	4925	4850	4775	4700	4625	4550	4475	4400	4325	1000000	1	//	0.00086
	5	2	13	프로텍션크리스탈	4701	1	81	100	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	5	2	14	샤이닝크리스탈	4702	1	81	100	10415	10258	10102	9946	9790	9633	9477	9321	9165	9008	1000000	1	//	0.00179138
	5	2	16	다크레드쟈드	4111	1	81	100	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	5	2	17	다크옐로쟈드	4113	1	81	100	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	5	2	18	다크블루쟈드	4115	1	81	100	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	5	2	19	다크인디고쟈드	4116	1	81	100	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
	5	2	20	다크그레이쟈드	4120	1	81	100	1000	985	970	955	940	925	910	895	880	865	1000000	1	//	0.000172
//리더																						
	0	3	0	물약	4001	1	1	10	0	0	0	0	0	0	0	0	0	0	1000000	0		
	0	3	1	라이트레드쟈드	4101	1	1	10	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	0	3	2	라이트옐로쟈드	4103	1	1	10	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	0	3	3	라이트블루쟈드	4105	1	1	10	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	0	3	4	라이트인디고쟈드	4106	1	1	10	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	0	3	5	라이트그레이쟈드	4110	1	1	10	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	0	3	6	필미스톤	4201	1	1	10	20832	20519	20207	19894	19582	19269	18957	18644	18332	18019	1000000	1	//	0.20832
	0	3	7	프로텍션크리스탈	4701	1	1	10	8332	8207	8082	7957	7832	7707	7582	7457	7332	7207	1000000	1	//	0.08332
	0	3	8	샤이닝크리스탈	4702	1	1	10	8332	8207	8082	7957	7832	7707	7582	7457	7332	7207	1000000	1	//	0.08332
//									0												//	0.60832
	1	3	0	물약	4001	1	11	20	0	0	0	0	0	0	0	0	0	0	1000000	0		
	1	3	1	라이트레드쟈드	4101	1	11	20	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	1	3	2	라이트옐로쟈드	4103	1	11	20	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	1	3	3	라이트블루쟈드	4105	1	11	20	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	1	3	4	라이트인디고쟈드	4106	1	11	20	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	1	3	5	라이트그레이쟈드	4110	1	11	20	8000	7880	7760	7640	7520	7400	7280	7160	7040	6920	1000000	1	//	0.08
	1	3	6	필미스톤	4201	1	11	20	20832	20519	20207	19894	19582	19269	18957	18644	18332	18019	1000000	1	//	0.20832
	1	3	7	프로텍션크리스탈	4701	1	11	20	8332	8207	8082	7957	7832	7707	7582	7457	7332	7207	1000000	1	//	0.08332
	1	3	8	샤이닝크리스탈	4702	1	11	20	8332	8207	8082	7957	7832	7707	7582	7457	7332	7207	1000000	1	//	0.08332
//									0												//	0.60832
	2	3	0	물약	4002	1	21	40	0	0	0	0	0	0	0	0	0	0	1000000	0		
